sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,usernote = Biathlon 24
2082,1717486504,1048.44,0.0,15.5,208.0,175.0,60.0,198.0,300.0,290.0,51.7,45.2,50.0,38.0,88.0,0.0,402.0,63.18994056433439,14.667859319597483,
2082,1717486505,1053.95,0.0,15.5,208.0,174.0,57.0,200.0,280.0,280.0,49.1,32.9,47.0,37.0,84.0,0.0,402.0,63.18989974446595,14.667797461152077,
2082,1717486506,1058.43,0.0,13.7,178.0,174.0,58.0,200.0,270.0,250.0,45.7,38.8,42.0,36.0,78.0,0.0,401.0,63.18986856378615,14.667740631848574,
2082,1717486507,1062.48,0.0,11.9,147.0,175.0,57.0,202.0,270.0,280.0,38.7,37.8,38.0,36.0,74.0,0.0,401.0,63.189843501895666,14.667682042345405,
2082,1717486508,1066.03,0.0,9.5,147.0,174.0,60.0,202.0,230.0,220.0,30.6,32.5,36.0,37.0,73.0,0.0,401.0,63.18982179276645,14.667630242183805,
2082,1717486509,1069.27,0.0,10.6,147.0,174.0,62.0,204.0,230.0,250.0,34.7,38.1,38.0,40.0,78.0,0.0,401.0,63.189797485247254,14.667594619095325,
2082,1717486510,1073.46,0.0,10.6,158.0,175.0,67.0,204.0,240.0,220.0,35.8,37.6,45.0,44.0,89.0,0.0,401.0,63.18976261653006,14.667562516406178,
2082,1717486511,1077.68,0.0,11.3,173.0,175.0,66.0,206.0,280.0,270.0,51.2,45.2,52.0,46.0,98.0,0.0,402.0,63.18972707726061,14.6675337664783,
2082,1717486512,1081.63,0.0,10.6,173.0,175.0,62.0,206.0,280.0,260.0,56.0,45.9,54.0,44.0,98.0,0.0,402.0,63.1896948069334,14.667500825598836,
2082,1717486513,1092.83,0.0,11.2,175.0,175.0,58.0,208.0,300.0,220.0,50.8,38.0,54.0,43.0,97.0,0.0,403.0,63.18960922770202,14.667382640764117,
2082,1717486514,1097.08,0.0,10.6,173.0,175.0,64.0,208.0,280.0,250.0,55.3,39.9,53.0,45.0,98.0,0.0,404.0,63.18957201205194,14.667363949120045,
2082,1717486515,1100.76,0.0,10.0,175.0,176.0,63.0,210.0,270.0,280.0,44.5,41.4,55.0,50.0,105.0,0.0,404.0,63.18954334594309,14.667327152565122,
2082,1717486516,1103.68,0.0,8.8,173.0,176.0,64.0,210.0,300.0,270.0,55.3,47.5,58.0,57.0,115.0,0.0,404.0,63.18951769731939,14.667314998805523,
2082,1717486517,1106.71,0.0,9.0,170.0,176.0,63.0,212.0,310.0,330.0,58.6,60.6,59.0,61.0,120.0,0.0,404.0,63.189491629600525,14.667297145351768,
2082,1717486518,1110.14,0.0,9.0,169.0,175.0,62.0,212.0,320.0,320.0,59.4,65.5,57.0,57.0,114.0,0.0,404.0,63.18946321494877,14.667270323261619,
2082,1717486519,1113.14,0.0,9.0,170.0,175.0,60.0,214.0,270.0,310.0,52.0,55.4,52.0,50.0,102.0,0.0,404.0,63.189438320696354,14.66724744066596,
2082,1717486520,1115.94,0.0,7.6,169.0,176.0,62.0,214.0,280.0,250.0,43.9,41.5,47.0,44.0,91.0,0.0,405.0,63.18941552191973,14.667224138975143,
2082,1717486521,1120.22,0.0,14.1,168.0,176.0,60.0,216.0,270.0,270.0,44.2,40.9,42.0,39.0,81.0,0.0,405.0,63.18937964737415,14.667193042114377,
2082,1717486522,1125.92,0.0,14.1,168.0,176.0,60.0,216.0,280.0,260.0,39.9,40.2,38.0,34.0,72.0,0.0,405.0,63.18933212198317,14.667150126770139,
2082,1717486523,1131.93,0.0,16.2,168.0,176.0,57.0,218.0,240.0,240.0,35.0,34.7,33.0,29.0,62.0,0.0,405.0,63.189283004030585,14.6671003382653,
2082,1717486524,1137.8,0.0,16.7,156.0,175.0,58.0,218.0,230.0,190.0,30.7,24.7,30.0,26.0,56.0,0.0,405.0,63.18923673592508,14.667044011875987,
2082,1717486525,1143.73,0.0,17.0,156.0,176.0,57.0,220.0,200.0,220.0,25.9,21.9,29.0,26.0,55.0,0.0,405.0,63.18919130600989,14.66698206961155,
2082,1717486526,1149.38,0.0,16.7,156.0,176.0,57.0,220.0,210.0,190.0,32.1,28.4,29.0,27.0,56.0,0.0,405.0,63.18914889357984,14.666919959709048,
2082,1717486527,1158.38,0.0,16.2,156.0,176.0,56.0,222.0,200.0,250.0,26.6,32.3,30.0,27.0,57.0,0.0,405.0,63.189102625474334,14.666772605851293,
2082,1717486528,1160.92,0.0,16.5,156.0,175.0,57.0,222.0,230.0,220.0,36.4,24.7,32.0,27.0,59.0,0.0,404.0,63.18908343091607,14.666745280846953,
2082,1717486529,1166.06,0.0,17.0,154.0,175.0,53.0,224.0,200.0,230.0,32.0,32.0,31.0,24.0,55.0,0.0,404.0,63.18905451335013,14.66666548512876,
2082,1717486530,1172.69,0.0,17.0,133.0,175.0,51.0,224.0,200.0,230.0,34.6,26.5,28.0,19.0,47.0,0.0,403.0,63.189022075384855,14.666554424911737,
2082,1717486531,1178.69,0.0,20.2,118.0,175.0,32.0,226.0,180.0,150.0,25.6,15.8,21.0,14.0,35.0,0.0,404.0,63.18898628465831,14.666465073823929,
2082,1717486532,1185.06,0.0,17.3,88.0,175.0,32.0,226.0,180.0,150.0,25.6,15.8,15.0,11.0,26.0,0.0,403.0,63.1889384239912,14.666395168751478,
2082,1717486533,1191.63,0.0,21.2,88.0,175.0,33.0,226.0,120.0,190.0,14.5,19.3,12.0,11.0,23.0,0.0,403.0,63.18888779729605,14.666327610611916,
2082,1717486534,1198.18,0.0,21.2,87.0,175.0,33.0,226.0,120.0,190.0,14.5,19.3,13.0,12.0,25.0,0.0,404.0,63.1888313870877,14.666289808228612,
2082,1717486535,1206.13,0.0,22.1,87.0,175.0,52.0,228.0,190.0,110.0,23.4,13.0,13.0,11.0,24.0,0.0,404.0,63.18877765908837,14.666185202077031,
2082,1717486536,1214.4,0.0,23.6,88.0,176.0,31.0,228.0,130.0,130.0,12.7,16.1,12.0,10.0,22.0,0.0,401.0,63.18871948868036,14.666082439944148,
2082,1717486537,1219.71,0.0,23.6,89.0,175.0,31.0,228.0,130.0,130.0,12.7,16.1,13.0,9.0,22.0,0.0,401.0,63.1887018866837,14.665984204038978,
2082,1717486538,1227.41,0.0,23.6,110.0,175.0,53.0,230.0,120.0,110.0,18.3,8.7,17.0,11.0,28.0,0.0,401.0,63.18869400769472,14.665831653401256,
2082,1717486539,1238.68,0.0,23.8,117.0,175.0,50.0,230.0,160.0,140.0,25.3,16.8,19.0,12.0,31.0,0.0,400.0,63.1886865478009,14.665622357279062,
2082,1717486540,1249.26,0.0,32.2,117.0,175.0,26.0,232.0,140.0,120.0,21.5,13.9,17.0,11.0,28.0,0.0,399.0,63.1886865478009,14.665421778336167,
2082,1717486541,1260.79,0.0,33.5,117.0,175.0,0.0,232.0,140.0,110.0,21.5,11.4,13.0,8.0,21.0,0.0,399.0,63.1886865478009,14.665191862732172,
2082,1717486542,1271.81,0.0,33.5,56.0,174.0,0.0,232.0,0.0,110.0,0.0,11.4,7.0,3.0,10.0,0.0,399.0,63.18872309289873,14.664990697056055,
2082,1717486543,1282.95,0.0,34.9,17.0,175.0,0.0,232.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,399.0,63.188742622733116,14.664772851392627,
2082,1717486544,1293.34,0.0,35.8,0.0,174.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18876961246133,14.664574451744556,
2082,1717486545,1305.38,0.0,33.9,0.0,174.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.18886114284396,14.664446543902159,
2082,1717486546,1313.27,0.0,31.3,0.0,174.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,63.188901795074344,14.664317378774285,
2082,1717486547,1320.03,0.0,28.7,0.0,174.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,63.18894068710506,14.664213946089149,
2082,1717486548,1328.02,0.0,28.5,0.0,174.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,63.18899248726666,14.66410355642438,
2082,1717486549,1337.18,0.0,30.4,0.0,174.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,63.189065493643284,14.664018899202347,
2082,1717486550,1347.06,0.0,31.0,0.0,173.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,63.189135482534766,14.663897277787328,
2082,1717486551,1357.26,0.0,31.9,0.0,172.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,63.18922298960388,14.663836425170302,
2082,1717486552,1368.18,0.0,37.3,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,63.18931108340621,14.663740284740925,
2082,1717486553,1377.0,0.0,35.0,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,63.18938920274377,14.663710780441761,
2082,1717486554,1387.67,0.0,34.1,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,63.189484840258956,14.663692759349942,
2082,1717486555,1396.63,0.0,32.2,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,63.18956522271037,14.663680270314217,
2082,1717486556,1405.13,0.0,31.3,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,63.18964082747698,14.663654370233417,
2082,1717486557,1412.64,0.0,29.7,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,63.18970729596913,14.663652526214719,
2082,1717486558,1420.71,0.0,31.9,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,63.18977979943156,14.663643473759294,
2082,1717486559,1429.06,0.0,30.5,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,63.189853643998504,14.66363593004644,
2082,1717486560,1436.78,0.0,28.8,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,63.1899228785187,14.66363593004644,
2082,1717486561,1444.3,0.0,28.5,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,63.18999043665826,14.66363593004644,
2082,1717486562,1452.33,0.0,30.0,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,63.1900626886636,14.66363593004644,
2082,1717486563,1462.61,0.0,34.5,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,63.19015497341752,14.66363593004644,
2082,1717486564,1472.0,0.0,33.2,0.0,168.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,63.1902373675257,14.663665182888508,
2082,1717486565,1482.6,0.0,35.3,0.0,168.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,63.190329652279615,14.663718156516552,
2082,1717486566,1492.26,0.0,35.9,0.0,168.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,63.19041347131133,14.663768447935581,
2082,1717486567,1499.64,0.0,32.5,0.0,168.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,63.190464433282614,14.663862576708198,
2082,1717486568,1508.63,0.0,32.5,0.0,168.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,63.19053567945957,14.663947653025389,
2082,1717486569,1517.51,0.0,30.4,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,63.19060047157109,14.664050918072462,
2082,1717486570,1525.09,0.0,31.6,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,63.190659899264574,14.664125349372625,
2082,1717486571,1534.05,0.0,32.6,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,63.19073357619345,14.664197685196996,
2082,1717486572,1542.82,0.0,32.2,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,63.190809516236186,14.6642354875803,
2082,1717486573,1552.9,0.0,31.3,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,63.19090012460947,14.664237666875124,
2082,1717486574,1562.08,0.0,33.8,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,63.19098268635571,14.664244204759598,
2082,1717486575,1572.91,0.0,33.6,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,63.19107974879444,14.664254514500499,
2082,1717486576,1582.22,0.0,33.6,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,63.19116340018809,14.664262812584639,
2082,1717486577,1592.2,0.0,34.3,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,63.191253170371056,14.6642682608217,
2082,1717486578,1603.52,0.0,36.8,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,63.19134755060077,14.664353001862764,
2082,1717486579,1614.54,0.0,36.9,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,63.19144151173532,14.664422487840056,
2082,1717486580,1625.72,0.0,38.4,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,63.19153035990894,14.664526926353574,
2082,1717486581,1636.34,0.0,39.9,0.0,171.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,63.19161484949291,14.664625581353903,
2082,1717486582,1648.25,0.0,40.7,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,63.191704703494906,14.664754997938871,
2082,1717486583,1659.9,0.0,41.0,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,63.191790198907256,14.664889192208648,
2082,1717486584,1669.42,0.0,39.1,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,63.191854152828455,14.665015507489443,
2082,1717486585,1681.91,0.0,42.0,0.0,170.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,63.19192900322378,14.665200999006629,
2082,1717486586,1694.74,0.0,43.6,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,63.19199563935399,14.665410127490759,
2082,1717486587,1707.82,0.0,44.7,0.0,168.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,63.19205313920975,14.665637528523803,
2082,1717486588,1720.4,0.0,45.8,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,63.192124301567674,14.665832407772541,
2082,1717486589,1731.64,0.0,41.5,0.0,169.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,63.19214944727719,14.666041284799576,
2082,1717486590,1743.05,0.0,40.9,0.0,168.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,63.19215112365782,14.666257118806243,
2082,1717486591,1756.34,0.0,39.5,0.0,168.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,63.1921610981226,14.666503295302391,
2082,1717486592,1766.82,0.0,38.5,0.0,167.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.192186411470175,14.66671233996749,
2082,1717486593,1775.95,0.0,34.0,0.0,167.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,63.192186411470175,14.666876625269651,
2082,1717486594,1790.6,0.0,29.6,0.0,166.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19221222773194,14.66702414676547,
2082,1717486595,1797.49,0.0,23.8,0.0,167.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19227416999638,14.66702414676547,
2082,1717486596,1810.05,0.0,24.7,0.0,166.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19227416999638,14.66702414676547,
2082,1717486597,1833.13,0.0,29.6,5.0,166.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,374.0,63.19227416999638,14.666615445166826,
2082,1717486598,1840.94,0.0,28.2,33.0,166.0,0.0,232.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,374.0,63.192273415625095,14.666459709405899,
2082,1717486599,1850.01,0.0,31.1,83.0,166.0,0.0,232.0,0.0,0.0,0.0,0.0,7.0,9.0,16.0,0.0,374.0,63.19226687774062,14.666279498487711,
2082,1717486600,1859.84,0.0,33.2,137.0,167.0,55.0,233.0,150.0,140.0,19.2,21.6,12.0,13.0,25.0,0.0,379.0,63.19226687774062,14.666083864867687,
2082,1717486601,1869.59,0.0,31.9,137.0,167.0,36.0,234.0,150.0,160.0,20.8,18.3,14.0,13.0,27.0,0.0,380.0,63.19226687774062,14.66588948853314,
2082,1717486602,1880.93,0.0,35.9,137.0,166.0,36.0,234.0,150.0,160.0,20.8,18.3,12.0,11.0,23.0,0.0,384.0,63.19227299652994,14.665664853528142,
2082,1717486603,1891.95,0.0,35.9,120.0,166.0,37.0,235.0,130.0,130.0,17.1,15.0,11.0,9.0,20.0,0.0,384.0,63.19230208173394,14.665454719215631,
2082,1717486604,1900.85,0.0,34.1,85.0,166.0,0.0,236.0,130.0,130.0,17.1,14.8,8.0,7.0,15.0,0.0,384.0,63.19232454523444,14.665284482762218,
2082,1717486605,1911.83,0.0,37.4,56.0,166.0,0.0,236.0,120.0,130.0,15.5,14.8,5.0,4.0,9.0,0.0,371.0,63.1923543009907,14.665075773373246,
2082,1717486606,1922.64,0.0,36.9,18.0,166.0,0.0,236.0,120.0,0.0,15.5,0.0,2.0,1.0,3.0,0.0,371.0,63.192388750612736,14.664874020963907,
2082,1717486607,1933.15,0.0,36.7,0.0,166.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,63.19242470897734,14.664680315181613,
2082,1717486608,1943.57,0.0,36.4,0.0,165.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,63.19246066734195,14.664488453418016,
2082,1717486609,1954.33,0.0,38.7,0.0,166.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,63.19249662570655,14.664289215579629,
2082,1717486610,1964.97,0.0,38.4,0.0,165.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.19252822548151,14.664088804274797,
2082,1717486611,1975.47,0.0,37.7,0.0,165.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,63.19255764596164,14.663889901712537,
2082,1717486612,1985.6,0.0,37.3,0.0,164.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,63.19258446805179,14.663696950301528,
2082,1717486613,1995.78,0.0,37.4,0.0,164.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,63.192604668438435,14.663498969748616,
2082,1717486614,2005.72,0.0,37.0,0.0,164.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,63.19261531345546,14.66330224648118,
2082,1717486615,2015.77,0.0,36.8,0.0,163.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,63.19261531345546,14.66310191899538,
2082,1717486616,2023.64,0.0,33.5,0.0,162.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,63.19261531345546,14.662945177406073,
2082,1717486617,2033.92,0.0,34.7,0.0,162.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,63.19260500371456,14.662741413339972,
2082,1717486618,2044.36,0.0,36.9,0.0,162.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,63.1925805285573,14.662540331482887,
2082,1717486619,2054.33,0.0,37.4,0.0,161.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,63.192545995116234,14.662357019260526,
2082,1717486620,2066.11,0.0,37.9,0.0,161.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,63.1924906745553,14.662156524136662,
2082,1717486621,2075.81,0.0,35.4,0.0,160.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,63.19243736565113,14.662003386765718,
2082,1717486622,2087.0,0.0,33.0,0.0,160.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19236444309354,14.661849746480584,
2082,1717486623,2096.56,0.0,32.9,0.0,159.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,63.19229696877301,14.661731645464897,
2082,1717486624,2104.22,0.0,31.0,0.0,159.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,63.192240642383695,14.661643635481596,
2082,1717486625,2113.2,0.0,30.8,0.0,157.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,63.19216822274029,14.661564594134688,
2082,1717486626,2121.33,0.0,28.8,5.0,156.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,372.0,63.19210544228554,14.661481445655227,
2082,1717486627,2129.71,0.0,29.1,24.0,155.0,0.0,236.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,371.0,63.19203419610858,14.661427130922675,
2082,1717486628,2138.04,0.0,29.2,78.0,156.0,0.0,236.0,0.0,0.0,0.0,0.0,7.0,9.0,16.0,0.0,371.0,63.19196630269289,14.66135655529797,
2082,1717486629,2145.44,0.0,27.9,135.0,156.0,40.0,237.0,180.0,180.0,28.2,26.8,13.0,16.0,29.0,0.0,371.0,63.191907377913594,14.661287991330028,
2082,1717486630,2152.94,0.0,27.6,165.0,157.0,40.0,237.0,180.0,180.0,28.2,26.8,17.0,19.0,36.0,0.0,371.0,63.191856583580375,14.661189671605825,
2082,1717486631,2160.25,0.0,28.1,173.0,159.0,38.0,238.0,180.0,190.0,24.4,31.7,18.0,19.0,37.0,0.0,371.0,63.19179925136268,14.661118341609836,
2082,1717486632,2167.82,0.0,27.3,182.0,160.0,38.0,238.0,180.0,190.0,24.4,28.2,20.0,20.0,40.0,0.0,371.0,63.19173948839307,14.66104575432837,
2082,1717486633,2176.19,0.0,28.0,219.0,160.0,39.0,239.0,190.0,190.0,33.1,28.2,23.0,24.0,47.0,0.0,371.0,63.19167301990092,14.660967718809843,
2082,1717486634,2183.89,0.0,27.8,255.0,161.0,61.0,240.0,180.0,180.0,29.2,28.3,26.0,29.0,55.0,0.0,370.0,63.19161141291261,14.660897394642234,
2082,1717486635,2191.46,0.0,27.6,275.0,161.0,61.0,241.0,170.0,190.0,27.8,35.8,29.0,31.0,60.0,0.0,363.0,63.19155039265752,14.660830590873957,
2082,1717486636,2200.57,0.0,28.6,275.0,161.0,61.0,242.0,170.0,170.0,32.7,28.4,29.0,31.0,60.0,0.0,363.0,63.19147671572864,14.660763200372458,
2082,1717486637,2209.21,0.0,28.9,275.0,161.0,59.0,243.0,170.0,190.0,27.9,30.3,27.0,30.0,57.0,0.0,363.0,63.191399183124304,14.660751214250922,
2082,1717486638,2217.04,0.0,28.5,252.0,161.0,61.0,244.0,140.0,180.0,18.9,29.2,25.0,28.0,53.0,0.0,362.0,63.19133807905018,14.660685919225216,
2082,1717486639,2224.86,0.0,27.9,249.0,162.0,59.0,245.0,180.0,190.0,25.0,28.1,24.0,28.0,52.0,0.0,362.0,63.19127353839576,14.66062355786562,
2082,1717486640,2231.42,0.0,26.7,249.0,162.0,60.0,246.0,160.0,160.0,23.5,25.2,25.0,28.0,53.0,0.0,363.0,63.19122106768191,14.660563878715038,
2082,1717486641,2239.03,0.0,27.7,248.0,162.0,58.0,247.0,160.0,180.0,22.5,30.6,25.0,29.0,54.0,0.0,362.0,63.19115954451263,14.660497410222888,
2082,1717486642,2246.71,0.0,28.4,249.0,162.0,60.0,248.0,160.0,160.0,29.5,29.3,26.0,29.0,55.0,0.0,363.0,63.19109810516238,14.66042716987431,
2082,1717486643,2254.0,0.0,27.5,249.0,163.0,59.0,249.0,170.0,190.0,23.8,28.8,26.0,28.0,54.0,0.0,363.0,63.19104094058275,14.660356091335416,
2082,1717486644,2261.41,0.0,28.1,248.0,164.0,59.0,250.0,170.0,180.0,26.5,26.7,26.0,28.0,54.0,0.0,363.0,63.1909847818315,14.66027663089335,
2082,1717486645,2268.99,0.0,28.0,248.0,164.0,58.0,251.0,170.0,190.0,27.3,29.0,25.0,28.0,53.0,0.0,363.0,63.190925689414144,14.660201277583838,
2082,1717486646,2276.62,0.0,27.5,234.0,164.0,58.0,252.0,170.0,170.0,24.4,27.0,24.0,27.0,51.0,0.0,363.0,63.19086433388293,14.66013296507299,
2082,1717486647,2284.51,0.0,26.3,220.0,165.0,58.0,253.0,160.0,190.0,22.5,31.8,24.0,26.0,50.0,0.0,363.0,63.190798452124,14.66007487848401,
2082,1717486648,2292.11,0.0,27.5,219.0,165.0,58.0,254.0,190.0,180.0,24.9,22.5,23.0,25.0,48.0,0.0,364.0,63.19073868915439,14.660001453012228,
2082,1717486649,2298.25,0.0,25.6,201.0,166.0,58.0,255.0,160.0,190.0,22.4,25.8,23.0,24.0,47.0,0.0,364.0,63.1906895712018,14.659945545718074,
2082,1717486650,2305.0,0.0,24.1,188.0,167.0,58.0,256.0,160.0,170.0,22.7,26.0,23.0,24.0,47.0,0.0,364.0,63.19063232280314,14.659900283440948,
2082,1717486651,2311.84,0.0,25.0,187.0,167.0,57.0,257.0,170.0,180.0,24.4,23.4,23.0,22.0,45.0,0.0,364.0,63.19057876244187,14.659833563491702,
2082,1717486652,2317.25,0.0,22.2,186.0,167.0,56.0,258.0,180.0,170.0,25.6,22.9,22.0,22.0,44.0,0.0,365.0,63.19053852930665,14.659772710874677,
2082,1717486653,2324.6,0.0,22.7,186.0,167.0,58.0,259.0,110.0,170.0,14.7,19.6,22.0,22.0,44.0,0.0,365.0,63.19048823788762,14.659677743911743,
2082,1717486654,2330.67,0.0,23.7,186.0,167.0,58.0,260.0,170.0,160.0,23.0,22.6,23.0,24.0,47.0,0.0,365.0,63.19044968113303,14.659591997042298,
2082,1717486655,2339.06,0.0,24.3,206.0,168.0,58.0,261.0,170.0,200.0,25.3,30.7,25.0,26.0,51.0,0.0,365.0,63.19040014408529,14.659465681761503,
2082,1717486656,2346.26,0.0,25.2,206.0,168.0,58.0,262.0,200.0,200.0,30.0,27.0,26.0,25.0,51.0,0.0,365.0,63.19035773165524,14.659357387572527,
